"","tamoxifen","MK-1775","leptomycin B"
"MB-0599",14.0605902972882,12.3252923380634,7.17090891303905
"MB-0600",13.9332393295897,13.4118050750741,14.6477879264218
"MB-0601",14.1396380250531,11.5303326092383,6.55945778778276
"MB-0603",13.9154825744917,14.933607673256,19.1748424187544
"MB-0605",13.9737518601561,11.7830357807325,8.59879641892159
"MB-0606",14.0111184458216,12.968751588241,9.74362486382376
"MB-0607",14.0653527143854,9.11053762222931,5.2122592359441
"MB-0608",14.111058432273,8.35478851592981,1.85730163060124
"MB-0609",13.874776241409,12.3106174638077,11.5048077129567
"MB-0610",13.9315311994296,11.3586648445692,5.18717707678549
"MB-0611",13.9737068831795,9.94367637277411,8.83429292922848
"MB-0613",14.2182046664887,10.9138172381973,5.30023167280617
"MB-0614",13.9706569693502,9.22293290326128,3.39390507952996
"MB-0615",13.9730369936619,10.0626072741094,8.92138370510281
"MB-0616",13.9625598425619,13.9590456707233,9.79687499802859
"MB-0617",14.0992204421368,10.6377164305794,8.15911907598805
"MB-0618",13.9987545693914,13.3311420449036,7.94573170547556
"MB-0619",13.9467207757871,10.0465046767016,3.34199293655594
"MB-0620",14.0514227937913,10.0381343579253,8.68092258006353
"MB-0621",14.0313402836913,12.1834900434944,13.3573080004895
"MB-0623",14.0085916484022,12.8506651346329,13.9866546708789
"MB-0624",13.9520021948633,11.0801416791102,10.7446192674481
"MB-0626",13.9809032240157,10.9953686662858,6.97578564255024
"MB-0627",14.1324441277008,8.7795126872019,4.28925854097333
"MB-0628",14.0526746403548,11.9718652422942,5.6527665452199
"MB-0630",14.0124590759155,11.6425879654835,5.21853859508946
"MB-0631",13.9886760426758,11.9133587981804,8.41431735550304
"MB-0632",14.0204150649284,13.6219404789572,13.732031521195
"MB-0634",14.0354218110665,9.54897411182473,5.75818372785242
"MB-0635",14.1786088326032,9.99505079932623,6.26608410919608
"MB-0636",14.1574930227486,11.8682390118288,12.815609511687
"MB-0637",14.1406483284281,11.8933295897038,7.1021730406747
"MB-0638",13.9885000970462,12.0486319102316,14.4613047212296
"MB-0639",14.2717007529957,7.91750415133504,3.23333795747205
"MB-0640",13.9702703794491,10.3639852967548,6.55651827167752
"MB-0641",14.0617508536965,10.8886933043826,9.89177875812783
"MB-0642",13.8691509368013,13.8525628285525,11.4328280921988
"MB-0643",13.9802616333729,10.3328409204789,3.76054480964172
"MB-0644",14.0594640498744,11.0350289493197,8.52316843985053
"MB-0646",13.9761702496682,12.0903973208807,7.23330114832045
"MB-0649",13.9814392357709,11.5885070473467,8.21371011019307
"MB-0650",13.9451889754661,11.7979408512978,7.38388931517089
"MB-0652",14.007063448392,12.9198791111502,14.1129613367702
"MB-0653",14.0594577518779,11.4186924729664,6.96642471093042
"MB-0654",13.9424281315826,12.1492047970575,8.94488707536406
"MB-0655",13.9790960493483,11.7026362697516,7.90905589455436
"MB-0656",14.1998970827615,9.24596901110661,3.59858676591981
"MB-0657",14.0560319350284,11.2148123644875,7.35511987277486
"MB-0658",14.1684256526117,7.01428416173406,1.83596299338041
"MB-0659",14.0542612787233,10.3160880268698,5.81655793784186
"MB-0660",13.9803568969858,10.9896876610959,9.18265301773648
"MB-0661",13.9019093757062,13.6093014789502,11.4965454405609
"MB-0662",14.0327181983253,8.84925550155802,3.24006922638768
"MB-0663",14.035338035337,10.7479816931205,10.8697883880185
"MB-0664",14.1596384567675,7.19783838742178,1.04666296937832
"MB-0666",13.9267697274637,9.7541406149124,5.60236562357267
"MB-0667",14.0043895467103,10.3029439160049,4.07448166011378
"MB-0869",14.1745821899317,8.25367291864371,1.32986786381868
"MB-0872",13.8972383111522,10.495055041877,10.115217131812
"MB-0874",14.2130648376021,7.1034016423398,0.476755661226784
"MB-0876",14.1858000427542,10.32622377464,7.99986865829904
"MB-0877",14.0872786828144,12.2149429680316,10.2327411416808
"MB-0880",13.8797449275826,12.6115572081854,9.26753834238209
"MB-0882",14.00137955102,11.5299443638778,7.16705907563932
"MB-0884",14.007417891723,9.87231131496918,3.89667206542688
"MB-0885",14.1525808492284,10.7402310691569,7.314661613929
"MB-0891",14.0718839215621,12.6647157573189,12.9310825152047
"MB-0893",14.1524407630587,10.6286726234887,9.22046721312545
"MB-0895",13.9730057992374,11.3856157017449,5.14059622736893
"MB-0897",13.9629543195638,12.8014566066424,14.4377861543762
"MB-0899",14.0283645920493,10.8058723545181,6.52328685120728
"MB-0901",14.1997699041515,7.93274096510617,1.28793756207226
"MB-0904",14.0220419482083,12.7303408739717,10.956839261076
"MB-0906",14.0212592791626,10.2665698333099,3.71366558481448
"MB-0907",13.9528994744302,8.94412725848202,6.60223181484465
"MB-2513",14.0367029918501,11.2595437364848,10.5606437625803
"MB-2517",13.9642626242643,9.3604786045691,7.40247304191141
"MB-2536",14.0095313308773,11.1905851898074,9.32928378773364
"MB-2556",14.0794554856615,9.83782890622809,6.08964608703937
"MB-2564",13.9636012233423,12.5038359779453,7.90768111201209
"MB-2610",13.982750815312,12.1630732232109,10.9792167665594
"MB-2613",13.9608364437284,10.3443639478622,5.45966680201775
"MB-2614",14.0225586886427,12.148504173135,12.9331634699108
"MB-2616",14.1185691703016,10.8225559812024,9.75993873150847
"MB-2617",13.9863029545288,11.1213938355661,10.1864177510049
"MB-2618",14.0110319577169,12.4650566671906,14.6454615935479
"MB-2624",14.0218317184536,11.2336336670515,8.47299499538453
"MB-2626",14.0511076286667,12.4082727493422,15.4088024687651
"MB-2629",13.9141498410158,12.7052266532083,9.9063688885769
"MB-2632",14.0345028448125,11.2731204789423,6.56754964438558
"MB-2634",14.0077899936645,13.927167843814,14.0961356689325
"MB-2642",14.1344052654859,11.5958532805029,7.89846674987368
"MB-2643",14.1948746077794,10.7321117268365,6.49444031056147
"MB-2645",14.0582563190282,9.96722541959524,5.24856499870926
"MB-2669",14.0015539609074,12.2887523156566,13.9773422382705
"MB-2686",13.9990242039315,9.02147017545734,3.99278470705033
"MB-2705",14.0028519466102,13.2077496702535,9.46622947499443
"MB-2708",14.0515713365026,11.3147933450211,6.50029719753605
"MB-2711",14.0347072172067,12.9747422167658,13.3297636591824
"MB-2712",13.9806299971824,13.2515336143466,14.368484406477
"MB-2718",14.1735479796434,8.565205356907,2.48643494481588
"MB-2720",14.0600315435812,12.9671068833736,12.7659777304913
"MB-2721",13.9597543855239,11.1696647977601,8.1795505050267
"MB-2724",13.9498830684274,5.68297165850538,0.754815720774713
"MB-2725",14.0246742762767,11.5057691740552,7.48221293432265
"MB-2728",13.9848979290788,11.5829532443764,8.57352718058532
"MB-2730",13.9269650406491,12.6009871208258,16.3817910716202
"MB-2735",14.0293977305802,10.2925737955923,3.69571107593019
"MB-2742",14.1126095394132,8.40390012149952,2.73604230019964
"MB-2744",14.0358200146832,11.4035759720092,11.7980858296608
"MB-2745",13.9896562398101,13.3099455431301,9.84578887610519
"MB-2747",14.0105709460396,13.5939384700577,11.7678269265769
"MB-2749",14.0930732138569,13.3870819508118,15.6777811539352
"MB-2750",13.9679453454807,13.2748904589247,12.7766252773018
"MB-2752",13.8856233703884,13.6916357144236,11.8527209760118
"MB-2753",14.1377242532673,6.78232466721273,1.42799667258532
"MB-2754",14.0346002329523,12.3036590234762,17.4379300559439
"MB-2758",14.0767266790789,8.822038098435,4.33524133478516
"MB-2760",13.9356276863913,12.6489106349303,13.0534229533025
"MB-2763",13.9480576594097,13.3074594629458,11.2772912049191
"MB-2764",14.121238432961,10.5073380567257,10.7643181715147
"MB-2765",14.0454943855516,11.8111217851327,10.8523583061093
"MB-2767",14.126016943286,12.4931891440135,13.6167441693931
"MB-2769",13.9662011937935,11.9927741541019,12.1358645189853
"MB-2770",13.9319380420733,13.3501258896544,10.3590207748775
"MB-2771",14.1870410331215,9.80141653015115,8.25886756142321
"MB-2772",14.1377520281488,11.0406528436976,11.9523409457928
"MB-2774",14.0677219195136,13.1700085833261,14.739963835874
"MB-2778",14.1502381847606,12.0244542255026,10.0973517359488
"MB-2779",13.9400116405407,11.6293732331939,8.51460645282187
"MB-2781",14.1065250959204,13.296033421009,25.4028706008474
"MB-2786",14.1474094333259,13.0577428437134,11.7405024704818
"MB-2790",13.9818146346824,13.4187691658187,7.66871206853517
"MB-2791",14.0355335911792,11.7485478061004,8.24241295751929
"MB-2792",14.0486740134726,12.4685559181383,10.7949488861033
"MB-2793",13.8901415561807,12.8321426909292,8.23156957880786
"MB-2795",14.0600825803309,9.45181368098002,3.55880347495248
"MB-2796",14.0262938982585,10.7858849595874,9.66685420180151
"MB-2797",14.1110257647785,11.6138389511749,6.82598095444772
"MB-2801",13.9375334180224,11.7779732192594,10.2568262769245
"MB-2803",14.0932457129204,11.9553913157451,7.40340549036199
"MB-2814",14.0925950427748,12.7688419253021,7.90076613638484
"MB-2815",14.074095055419,12.6140196704673,10.9526655289774
"MB-2819",13.9513611099357,13.7871971271423,13.5296568727453
"MB-2820",13.9463460384576,11.9695919636875,11.100852862629
"MB-2821",14.228291360982,9.52576526305384,4.6147362542842
"MB-2823",13.9497005827313,10.3681385341693,8.14258478886115
"MB-2827",14.16803344914,7.61108379273433,0.79297312955313
"MB-2833",14.060629670831,7.10944355868073,1.98150184390752
"MB-2834",14.0079235444141,9.35748318113423,2.97917179717848
"MB-2835",13.9403456026656,13.3107420200006,12.9440553593713
"MB-2838",13.9820438619652,11.6399497181894,6.65920069091408
"MB-2840",13.8732173818646,12.1783833001171,10.6607313571554
"MB-2842",14.207638931038,7.737679433955,0.982364400662346
"MB-2843",13.9811287909528,11.8375051070023,9.88335960644326
"MB-2844",14.0271473829127,10.3499422318192,4.48879774005413
"MB-2845",14.0568423994365,11.1756781029713,12.3770496408006
"MB-2846",13.944344750325,12.0672378153131,7.22782407265035
"MB-2847",13.8854141820557,11.614456411797,8.10375990013456
"MB-2848",13.9707134111092,13.404133900752,13.6259087659344
"MB-2849",13.9982719354375,9.56147624882583,4.47144027063658
"MB-2850",14.0894493424235,6.48662122064994,1.37497289695163
"MB-2851",14.0340798745937,12.8963479600511,13.9840537274873
"MB-2853",13.942417429587,13.3787489202541,10.717040621606
"MB-2854",13.919821477757,12.5721827489097,11.1759461651768
"MB-2857",14.1515067202326,6.93268911166468,1.79050211281773
"MB-2858",13.9761220700054,14.0194828017518,12.3208807217878
"MB-2863",13.9271351107272,12.5085865979808,11.2849458537023
"MB-2867",13.994371241213,11.8944130125479,12.0998004116478
"MB-2895",14.0277925018944,8.75715896623682,4.9832646290415
"MB-2896",14.1030675289456,11.9035722934941,17.0365147258226
"MB-2900",14.0154770242351,10.6486870450011,8.69835862618462
"MB-2901",13.8380227199523,12.5193329768811,7.42074945852231
"MB-2904",14.1144031866173,9.71171215850244,2.64396770072393
"MB-2912",14.1420465526997,8.08068678923997,1.55684000336999
"MB-2916",14.1267682675341,11.8703952535272,6.64691540630775
"MB-2917",14.1779475026344,9.3600503492008,2.87199889953581
"MB-2919",13.9860068937409,13.3531240154484,10.8052750103512
"MB-2922",14.0435587270642,10.834176541705,9.13675487039176
"MB-2923",14.0081675938153,9.39347736836248,5.87011796107967
"MB-2927",14.0056290797204,11.5958802708111,10.7020271962456
"MB-2929",14.0901155903068,11.5104536553757,12.1466094819477
"MB-2931",14.0729725356281,13.2903027953917,15.423644423645
"MB-2932",13.9166021607175,12.2211842775842,10.7939096073558
"MB-2933",13.9568976950268,13.1404847788826,10.2358954014223
"MB-2939",14.0499751468323,12.6698862590252,15.1742516593817
"MB-2944",14.0349708657177,13.0416484748636,11.4821868438538
"MB-2947",13.9849735649345,11.7146499212684,11.7343487990668
"MB-2951",13.97814121081,10.5979880461924,8.92139055011842
"MB-2952",13.9301544102276,12.4002479748122,10.1915034139591
"MB-2953",14.0005308707028,9.20615117754551,3.96074187616329
"MB-2954",13.9972401780597,12.2555807164215,4.00380334920008
"MB-2957",14.1506156844905,7.75757860599603,2.10991544691082
"MB-2960",14.017702871469,11.9395865749536,16.9900752081804
"MB-2963",14.1157701699829,10.6983803421002,7.88686662854772
"MB-2964",13.944934699472,11.1611318004755,12.1948223035905
"MB-2966",14.0602880327479,12.2392054990792,11.1632468948436
"MB-2969",14.022511065393,10.9713431373635,9.5095549480449
"MB-2970",13.9333542991192,9.56697615255866,7.00854826728131
"MB-2971",13.9571679672564,11.6034285411653,7.50732563875966
"MB-2977",14.0333114295736,13.1207728420705,15.3969539095894
"MB-2983",14.0358904655204,12.3564984819452,7.47396452711022
"MB-2984",13.9322299124164,10.7258375539877,6.93379957553279
"MB-2990",13.9146571162226,13.0066506689002,7.89943678341302
"MB-2993",14.2057190733898,8.16716227672957,2.83630561306075
"MB-2994",14.0069917405221,11.3750335894084,8.28236050647204
"MB-2996",13.8274175739466,12.3361931452277,10.5169273326487
"MB-2999",13.8732717576268,12.2687059902483,10.9462068273121
"MB-3001",14.1400632716353,6.04369957438504,1.44711479893902
"MB-3002",14.0631027774383,11.9952340266003,10.4034987527129
"MB-3005",13.9553381651087,11.0212710574396,3.92032330560132
"MB-3006",14.040692653617,10.9909251426499,9.54378484556796
"MB-3007",13.929703742723,12.8291244394419,12.3094558063901
"MB-3008",13.8845829781288,12.9615146133435,14.9070900159297
"MB-3013",14.0647800371395,12.6148154814098,18.0888843365267
"MB-3014",14.1579600467007,8.29417968389101,1.09667974332451
"MB-3016",13.9571773551576,12.1164640018642,8.78657075866488
"MB-3021",13.9333294034861,10.7658595426028,4.47207799250413
"MB-3025",13.9284590026966,9.7494847862724,2.96434045203706
"MB-3026",13.8842636425913,14.0087873813186,14.9167813587291
"MB-3028",13.9163718253482,11.3238347484199,8.68942717225606
"MB-3031",13.9344464990861,9.58654376719419,2.89808410656046
"MB-3032",14.018577259108,12.2557713059514,10.136426703791
"MB-3033",13.9373751159005,12.5029423112022,12.2401981541598
"MB-3035",13.9031323955473,10.8208525851052,7.76555984823404
"MB-3037",13.9862742913962,12.8162178344956,12.8295767167853
"MB-3046",14.1250870410667,8.6823737960189,3.82899117663242
"MB-3049",13.9667471758177,13.2669668172594,20.2455867019551
"MB-3050",13.8877527880744,11.7463993898193,8.67295702397735
"MB-3057",14.1872933136398,9.30716343361996,1.04208954629424
"MB-3058",14.1509643068512,10.4574188618664,5.638751677644
"MB-3060",14.0162916785603,14.2468522210583,13.8238168543868
"MB-3062",14.2000085112124,8.09273581520932,1.95671027980097
"MB-3063",14.1581743925715,9.74756260607975,3.90546661221771
"MB-3064",14.0834867463611,11.9404806659727,14.5162440078977
"MB-3067",14.1218254815588,4.8463795308357,0.873042235036762
"MB-3079",14.0543276026024,12.4242784164521,6.93761761855566
"MB-3083",13.9144096926076,12.4615553960883,9.31323070681512
"MB-3085",14.0653625834631,9.85930041230583,7.90995384806356
"MB-3088",14.012382274472,14.3912618714581,11.4673787701801
"MB-3092",13.8729486925129,12.7181925512254,8.92266513764383
"MB-3102",13.945223710408,12.5193641304899,16.9049677365996
"MB-3103",14.0803745035271,12.475853173077,11.8573330345138
"MB-3104",13.9476240154351,12.6313508620891,13.7725289850378
"MB-3105",14.1157507007078,13.5815099331793,9.00373133748811
"MB-3110",13.9979752319937,11.1247141425693,5.64952124761842
"MB-3121",14.0284385607778,13.7209849701208,13.7095937529472
"MB-3122",14.1093168361051,9.44170378554844,3.87760207302486
"MB-3123",14.167141896513,7.79022354111365,1.09943669858746
"MB-3153",13.9273339392892,8.54385673129137,2.04368698870339
"MB-3165",14.0444077804254,10.1726232789509,3.56093706903311
"MB-3167",13.8765308879535,13.8564720388401,9.85206917532717
"MB-3171",13.879188574486,12.38779232917,8.92695222798471
"MB-3181",13.923725224736,11.8761157829926,13.5711866527822
"MB-3211",14.1429635568544,7.09875217272564,0.868994427183613
"MB-3218",14.0185276206599,5.96168846311194,0.929300686338916
"MB-3222",14.0114526494289,12.7923571283967,14.1344619702226
"MB-3228",13.9704963585526,12.7131366036599,15.1457487653358
"MB-3235",14.1349934283704,10.5104489762279,8.81265799146606
"MB-3252",14.049622517522,12.6429307457768,12.1527100344596
"MB-3253",14.0479912761863,9.1959416771763,6.91837625229807
"MB-3254",14.0053007757296,13.0596506732934,12.4634075701907
"MB-3266",14.0862705038243,12.931385365564,10.8715949694846
"MB-3271",14.2428438859148,7.83790980177772,1.12838158313788
"MB-3272",13.9738114588474,11.0748082287734,5.95628292983605
"MB-3275",14.0716229220654,11.3660451231253,7.37964132667151
"MB-3277",14.159882009972,8.16694056803051,1.65099201222356
"MB-3292",14.1223827203246,6.91939722437209,1.9734073512872
"MB-3295",13.9540360826849,12.4429988451917,13.8672031941572
"MB-3297",14.1790553667372,7.94739036325001,1.10891130972166
"MB-3298",14.0354829653017,12.0607435345273,13.5161706038297
"MB-3300",14.0661785528976,13.0380059113409,15.9865184375528
"MB-3301",14.0655637868688,11.8271718893135,7.28179924247098
"MB-3303",14.0887947651311,12.0016628293119,7.28817535676302
"MB-3328",13.9991907302258,12.435264901524,15.1430233289775
"MB-3329",14.1273001919374,8.14665248571414,2.56600480654844
"MB-3341",14.0646512885339,12.8498504637346,7.02795095033195
"MB-3344",13.9838049867981,12.352461676153,9.24441641320042
"MB-3350",13.9723767895571,14.54332170029,10.9108254614143
"MB-3351",14.0488212048165,13.0089254946163,9.59118457083758
"MB-3355",13.9760608928015,8.70167918696089,3.93007961051807
"MB-3357",14.0668298631957,11.6847150154209,5.93598395285217
"MB-3360",14.0892057615748,11.739152623695,8.89861597536621
"MB-3361",14.0633669712577,11.8163717301597,10.8167955891754
"MB-3363",14.1669786476725,6.99721646247,0.729420428151275
"MB-3365",14.0333753515009,13.2014673248035,8.6565776049745
"MB-3367",14.2167391830824,6.77397589799448,0.788693878822648
"MB-3371",13.9014908677093,13.8910509828357,14.7449553302763
"MB-3378",14.0245962911794,11.7334055399003,8.63716788307629
"MB-3379",14.0925918059711,13.2965242390112,14.2230698791965
"MB-3381",14.0742905599065,11.8688920584383,12.7523664597573
"MB-3382",14.1522786862874,11.6190034983922,9.60559048215226
"MB-3383",14.1460878249147,7.77713940452642,1.80930507037053
"MB-3386",14.0423428796728,7.69674919428592,2.68316496873299
"MB-3388",13.9613992300002,9.50641922096179,5.73425985684026
"MB-3389",13.9956302791718,11.7283057999426,7.59141431818974
"MB-3395",14.2197814282575,5.59260532155789,2.37496730415815
"MB-3396",13.9812025310788,10.2280450144379,6.64768531658467
"MB-3402",14.0322860077485,10.7858263617977,11.7560539609154
"MB-3403",14.1036484985408,13.0277852464207,13.1724351140748
"MB-3412",14.0984607688835,12.8776564861245,10.5785330948943
"MB-3417",14.0029642365469,13.7662587310558,8.26144934693783
"MB-3429",14.0410534954012,11.5085264813176,13.4387065906042
"MB-3430",14.0333577792697,11.3277797615125,7.31336419162445
"MB-3435",13.8630040161848,12.0358158310521,9.18882020188028
"MB-3437",14.0360836381218,14.3606532951109,9.28348953919336
"MB-3439",13.9887726052758,12.2416175364235,5.63371689113366
"MB-3450",13.9690498444205,13.3892305389788,10.6734645607475
"MB-3452",14.0023026173061,11.8606348762985,12.1721503819826
"MB-3453",14.0935163142719,9.36541493596698,3.79603096106493
"MB-3459",13.9332788446096,10.7327969184649,7.47852632931825
"MB-3462",14.0610062257116,10.8833586478551,6.1679069304724
"MB-3466",14.0299760205959,10.3764905507329,10.3975289470184
"MB-3467",14.1934447012127,10.5432639073997,9.75091065516995
"MB-3470",14.1308776163935,11.6956467593499,8.15236545629524
"MB-3476",13.9627400356988,6.53120474205263,0.892436678294813
"MB-3479",14.0509463452519,11.1000364944877,9.91529101081504
"MB-3487",13.8322620321892,12.1199353707791,8.1018644770871
"MB-3488",13.9383489344791,10.3667347642972,7.91778126775484
"MB-3490",13.9420839886996,11.9637382760572,7.04245186313487
"MB-3492",13.8348490697909,13.4362480238632,11.1320325757717
"MB-3497",13.9289524887345,11.6732651204801,8.8449168686575
"MB-3500",14.2335476942853,7.95639814572229,1.78007562683903
"MB-3502",14.174397694828,9.14601253995109,5.10636602844748
"MB-3506",14.0926912879837,12.0607740457243,7.4810756535173
"MB-3510",13.8764857015858,13.3770075141434,12.6738070635266
"MB-3525",14.0102897913271,13.0782199264907,11.21019940609
"MB-3526",13.9281958562756,10.8803829073758,15.4393366416734
"MB-3528",13.8666984068892,8.62510996640894,4.69668568248839
"MB-3530",13.9469024625238,13.0614577640976,9.65992107161019
"MB-3536",13.9761590345473,11.4654393765618,9.7100234774471
"MB-3545",13.9464460958077,11.0877302399149,9.49698285158118
"MB-3547",14.0213910810054,13.154541780525,10.3373899170819
"MB-3548",13.9317942214868,12.1035986731808,7.7134737988152
"MB-3567",14.0608312813382,9.96550286565329,5.3369862926946
"MB-3576",13.948570659359,11.9769290440085,10.2587837287549
"MB-3600",14.0440917826267,9.18015005324204,4.69119054248896
"MB-3606",14.0215324886203,10.3777742565311,4.66515708630237
"MB-3614",14.0927222114394,11.2107930064122,7.01661647953785
"MB-3702",14.1574283942256,8.43209309975038,2.27619219943956
"MB-3706",14.1952526836462,8.49754158810542,2.66822247120434
"MB-3707",14.1212084949866,10.7665436018493,10.4290480101702
"MB-3711",13.9630752086912,12.9844434844626,9.77852555136535
"MB-3748",13.9513073556563,11.483224930778,5.23757625605646
"MB-3752",13.9719800583019,8.34994585154385,3.05358987130882
"MB-3754",14.0742796929268,12.5194304880189,8.90337239781914
"MB-3781",13.9475052591118,11.8142222002315,6.32336614387564
"MB-3823",14.1368663060428,12.3558680939737,11.0782283173344
"MB-3824",13.9489971482665,11.8297891666035,10.7278412276045
"MB-3838",14.0138879051714,13.7974627182519,10.2597388598652
"MB-3840",13.9340670708533,13.8591290477168,13.1827812466008
"MB-3842",14.0546299033935,10.0780981401411,4.62911910617841
"MB-3850",14.0641004377429,12.5125233502062,13.3858603430454
"MB-3852",14.0571353123939,8.95911956731589,4.27669854741309
"MB-3854",14.0736752663964,11.597654008365,9.79943025232193
"MB-3865",14.1250730839523,11.0971129966378,10.8642316712663
"MB-3866",14.1646172208071,9.39974047990986,5.2660551523103
"MB-3871",14.0715254279875,12.1428381490651,11.4227991389659
"MB-3874",14.0508697664052,11.0561600104306,8.50707362822857
"MB-3978",14.1032963823253,11.3038365016846,7.36805268764178
"MB-4000",13.9975013111403,13.2456226141843,8.54074368964175
"MB-4001",13.9283673505309,11.86774870252,7.03731046211117
"MB-4003",14.0510215812652,10.8283201669435,5.76660136250675
"MB-4004",13.9406051634552,9.71587994992427,3.4690126245837
"MB-4005",14.0638521226701,11.0441997585793,6.44837036978101
"MB-4008",14.0185312019781,12.6168582058311,9.06897144667293
"MB-4010",13.9891708240398,12.3931434942569,7.85279557421333
"MB-4011",13.9576016606066,13.0241409006019,8.60051891331106
"MB-4012",13.9105468037908,12.7442634862499,12.2060429824892
"MB-4015",14.1165060468231,11.0898148780208,5.96534362661105
"MB-4017",13.9397388608157,13.099863659546,14.8900294835026
"MB-4018",14.0112142617161,11.2365170748472,9.91549719949605
"MB-4024",14.1340240827928,9.26797198549636,4.9359183425484
"MB-4033",13.9947149093473,10.0765989304162,5.8613079502997
"MB-4046",13.9298209438655,12.7387495764134,8.42395529038303
"MB-4059",14.037171404221,10.2994731787168,5.61261353813196
"MB-4079",13.9445008144659,11.990081821608,8.50752124195714
"MB-4091",13.8967132514792,12.3181683082413,8.7181547768587
"MB-4098",13.9381450173627,13.1228951727113,10.8407971336585
"MB-4119",13.9077522780754,12.0257441954163,11.7807178046267
"MB-4120",13.9416189390026,13.0192209462067,5.89850671853181
"MB-4126",13.9286578906556,10.9830816847329,8.881729455334
"MB-4127",13.9488315086057,10.241897513249,7.15938291695561
"MB-4139",14.0258449819454,13.1842915252557,12.1609757070616
"MB-4140",13.995903089432,12.4820994451208,6.2603729845716
"MB-4141",13.9527135963804,12.3740336648326,6.33961158858273
"MB-4145",14.0297407557471,11.8121548680584,7.70277965604236
"MB-4146",13.9128961514259,8.29374258337522,2.32679259160244
"MB-4148",14.0716308340456,10.1705903521698,5.48399989016501
"MB-4154",14.0422047156655,8.26430593559187,4.34895687601353
"MB-4171",13.95624121213,10.7149473326265,7.20979997946065
"MB-4173",13.9557371625778,13.6498843053685,12.4421556908283
"MB-4189",13.9408011934796,11.1449658420715,8.48406539134747
"MB-4212",14.0155753322809,13.1065223785412,16.0689234026182
"MB-4213",14.0031663087333,12.731506763899,9.05273363354794
"MB-4222",13.9241047100711,13.226448072058,8.31543062645775
"MB-4224",13.9230996024792,13.239042569812,12.9526827085434
"MB-4230",13.9267139184083,11.5559997477092,9.60324420308407
"MB-4233",14.0339294095135,11.0659245280335,6.1312638420732
"MB-4234",13.9336837640111,13.4867659241265,10.7396155195168
"MB-4235",14.0636782749599,10.3864701828461,6.22567081512022
"MB-4236",13.8282673964677,10.3895485521762,7.16572349676112
"MB-4250",13.9971353176661,11.8665736690913,10.0511038948114
"MB-4254",14.1801782971196,6.97944346000253,1.38403142279846
"MB-4264",13.9664734038939,12.3000075882827,9.11412567259846
"MB-4266",14.0198946068963,12.35840578623,11.3754205213818
"MB-4270",13.9292682450341,10.5020177573854,5.23511640879046
"MB-4274",13.9009803783789,11.8255084578324,9.05689327907365
"MB-4276",14.00923161729,12.1933934485992,11.6269805975222
"MB-4278",13.9254688305643,9.80253050400452,3.71752497683573
"MB-4281",13.9809081818976,11.9816981488031,8.46964114398937
"MB-4282",14.0226315108226,10.9921272297567,9.03486716477451
"MB-4283",13.9538761747366,11.9483633873644,10.6112633900681
"MB-4289",13.9449679611524,12.3674801447232,12.5604250518196
"MB-4292",13.8425476300754,11.5497114743966,7.05336201011524
"MB-4293",13.9618228410796,13.0515621430206,11.9753374338246
"MB-4298",13.9202670113611,11.8341727064076,7.38267653931089
"MB-4300",13.9346458150196,10.7447132554442,7.88132322726308
"MB-4303",14.0394551179646,9.30952889539175,2.76775674007689
"MB-4306",13.935659246818,13.7031899153548,9.53700160071333
"MB-4310",13.9048855545464,14.1276655354656,13.3336550705123
"MB-4313",13.8642625547423,12.1800074331085,7.45549460680663
"MB-4317",14.0432321757449,9.64163621015767,4.89389415335075
"MB-4318",14.085879295769,10.7557738868251,5.2478373475895
"MB-4322",14.0611845874893,12.8766148980939,12.5457731020145
"MB-4323",13.9436489868632,12.87961410701,11.0927066681048
"MB-4324",13.8976725911461,11.1769240414282,13.9509619846011
"MB-4328",13.9106786457267,12.2197945463714,6.62885047095778
"MB-4329",14.0293350823207,13.7290211584901,15.0862414644298
"MB-4331",14.1013032853072,11.5773705329688,10.8859719060414
"MB-4332",14.1350381412328,8.85369172452794,1.74387920883177
"MB-4333",13.9277844808051,12.0588407512948,14.4756976171306
"MB-4339",13.9451920825367,12.100599669465,7.09428194541983
"MB-4341",14.1218458529095,11.7345123382644,8.7368486817938
"MB-4342",13.9686722717946,10.426607347673,7.04185208608254
"MB-4343",13.948638509555,10.5874121730437,6.50083474856979
"MB-4348",14.0131426758853,11.0134722346893,16.7625280422506
"MB-4350",13.9875161739398,10.5311036591611,3.53095859581677
"MB-4351",14.0695774205417,10.8122361179742,3.31956935841034
"MB-4353",14.0652688114764,10.3405477956464,8.31547503363457
"MB-4354",13.9772587152512,11.9688488313599,7.65580524465564
"MB-4357",13.8366889732391,10.9957836637995,6.4633837003998
"MB-4360",14.0166102257352,8.72394938394295,2.15376145659985
"MB-4362",13.936123112421,13.7271977744952,13.3502550194065
"MB-4368",13.9679241795265,13.5568750052294,10.6310822540168
"MB-4374",13.9009530929515,13.4608524704958,12.4208736783752
"MB-4375",13.947545523516,12.0694246909911,10.2907665305247
"MB-4381",13.8947843338085,12.5984187379779,7.83292842539079
"MB-4390",13.9419722605938,12.1784096945271,11.0118243825209
"MB-4395",13.9472974757692,11.4736921751899,7.14488119079882
"MB-4407",14.0910876487429,8.82440473115359,3.47186902535949
"MB-4408",14.0562362179311,9.79154013289802,2.2698340904122
"MB-4416",14.1062448118582,8.23391024419696,1.79161575593557
